,TimeStamp,AI0_Vibration,AI1_Vibration,AI2_Current,Equipment_state
1814,2022-07-12 00:06:45.740,0.126363,0.285634,-1.708627,0
1815,2022-07-12 00:06:45.840,0.132527,0.133001,-95.894348,0
1816,2022-07-12 00:06:45.940,0.085025,-0.164682,-166.47555,0
1817,2022-07-12 00:06:46.040,0.049376,-0.138263,-213.86006,0
1818,2022-07-12 00:06:46.140,-0.117903,-0.087741,-249.51282,0
1819,2022-07-12 00:06:46.240,-0.070265,0.138416,-215.59122,0
1820,2022-07-12 00:06:46.340,0.03255,0.286997,-166.24131,0
1821,2022-07-12 00:06:46.440,0.026794,-0.003238,-101.67826,0
1822,2022-07-12 00:06:46.540,0.029326,-0.191964,-24.660829,0
1823,2022-07-12 00:06:46.640,-0.035989,-0.130384,63.399799,0
1824,2022-07-12 00:06:46.740,-0.020061,0.008217,148.56376,0
1825,2022-07-12 00:06:46.840,0.011218,0.192299,197.44685,0
1826,2022-07-12 00:06:46.940,-0.018062,0.142799,245.49261,0
1827,2022-07-12 00:06:47.040,0.047877,-0.08421,234.05638,0
1828,2022-07-12 00:06:47.140,-0.025487,-0.187945,184.26039,0
1829,2022-07-12 00:06:47.240,-0.153075,-0.122777,127.66542,0
1830,2022-07-12 00:06:47.340,-0.00504,0.15321,50.725705,0
1831,2022-07-12 00:06:47.440,0.03666,0.263802,-31.063084,0
1832,2022-07-12 00:06:47.540,-0.040655,-0.008041,-124.33542,0
1833,2022-07-12 00:06:47.640,0.023899,-0.150411,-181.51774,0
1834,2022-07-12 00:06:47.740,-0.091427,-0.187525,-231.26712,0
1835,2022-07-12 00:06:47.840,-0.132844,-0.118077,-244.55908,0
1836,2022-07-12 00:06:47.940,0.076317,0.229549,-198.76053,0
1837,2022-07-12 00:06:49.646,-0.018622,-0.071673,-51.222569,0
1838,2022-07-12 00:06:49.746,0.003505,0.036137,-10.971309,0
1839,2022-07-12 00:06:49.846,0.04549,0.068744,32.528285,0
1840,2022-07-12 00:06:49.946,0.002642,0.020129,88.014613,0
1841,2022-07-12 00:06:50.046,0.020615,0.043233,108.31202,0
1842,2022-07-12 00:06:50.146,-0.047868,-0.049364,112.48292,0
1843,2022-07-12 00:06:50.246,-0.026025,-0.019017,109.53177,0
1844,2022-07-12 00:06:50.346,0.063008,0.085444,92.260491,0
1845,2022-07-12 00:06:50.446,0.058614,-0.032005,67.229875,0
1846,2022-07-12 00:06:50.546,0.089256,-0.047468,28.202537,0
1847,2022-07-12 00:06:50.646,0.019684,0.003724,-10.334016,0
1848,2022-07-12 00:06:50.746,-0.017464,-0.014725,-64.977892,0
1849,2022-07-12 00:06:50.846,0.022249,0.027282,-99.791658,0
1850,2022-07-12 00:06:50.946,-0.075071,0.02307,-106.87782,0
1851,2022-07-12 00:06:51.046,0.002994,0.036012,-110.47329,0
1852,2022-07-12 00:06:51.146,0.073748,0.050931,-97.245347,0
1853,2022-07-12 00:06:51.246,-0.007757,-0.054564,-77.877054,0
1854,2022-07-12 00:06:51.346,0.047908,-0.023013,-42.787676,0
1855,2022-07-12 00:06:51.446,-0.015216,0.094232,-5.427004,0
1856,2022-07-12 00:06:51.546,-0.032417,-0.002952,43.474203,0
1857,2022-07-12 00:06:51.646,0.037031,-0.049671,91.061007,0
1858,2022-07-12 00:06:51.746,-0.010561,0.02005,104.33246,0
1859,2022-07-12 00:06:51.846,0.02603,-0.015452,110.95907,0
1860,2022-07-12 00:06:51.946,0.027858,-0.030927,102.75162,0
1861,2022-07-12 00:06:52.046,-0.012673,0.012704,85.46258,0
1862,2022-07-12 00:06:52.146,-0.002989,0.011626,54.681784,0
1863,2022-07-12 00:06:52.246,-0.036674,-0.010899,15.245201,0
1864,2022-07-12 00:06:52.346,-0.055906,-0.03733,-27.520183,0
1865,2022-07-12 00:06:52.446,-0.049458,-0.003315,-81.783662,0
1866,2022-07-12 00:06:52.546,-0.004011,0.067529,-102.62562,0
1867,2022-07-12 00:06:52.646,0.034204,-0.00797,-108.57405,0
1868,2022-07-12 00:06:52.746,0.005378,-0.038783,-105.66379,0
1869,2022-07-12 00:06:52.846,0.024418,0.00839,-88.181745,0
1870,2022-07-12 00:06:52.946,0.012486,-0.092575,-62.521584,0
1871,2022-07-12 00:06:53.046,-0.030203,-0.021844,-21.03627,0
1872,2022-07-12 00:06:53.146,-0.005589,0.065747,18.442514,0
1873,2022-07-12 00:06:53.246,-0.006474,-0.09379,73.118815,0
1874,2022-07-12 00:06:53.346,-0.009506,-0.013,105.59715,0
1875,2022-07-12 00:06:53.446,-0.022959,0.07853,109.73932,0
1876,2022-07-12 00:06:53.546,-0.048005,-0.044028,110.62886,0
1877,2022-07-12 00:06:53.646,-0.034744,0.021094,93.863379,0
1878,2022-07-12 00:06:53.746,-0.018009,0.024932,71.905264,0
1879,2022-07-12 00:06:53.846,0.027029,-0.042473,31.327609,0
1880,2022-07-12 00:06:53.946,0.035624,0.025545,-9.248496,0
1881,2022-07-12 00:06:54.046,-0.022766,-0.046492,-59.113152,0
1882,2022-07-12 00:06:54.146,-0.024957,-0.025011,-103.68742,0
1883,2022-07-12 00:06:54.246,-0.016726,0.091484,-109.33079,0
1884,2022-07-12 00:06:54.346,-0.026513,-0.023013,-111.88306,0
1885,2022-07-12 00:06:54.446,0.018287,-0.030416,-98.956597,0
1886,2022-07-12 00:06:54.546,-0.018895,0.025204,-77.799568,0
1887,2022-07-12 00:06:57.798,0.06886,-0.124822,142.54834,0
1888,2022-07-12 00:06:57.898,-0.014803,-0.117329,192.9647,0
1889,2022-07-12 00:06:57.998,-0.045774,-0.078206,210.45914,0
1890,2022-07-12 00:06:58.098,0.005395,0.192672,174.80304,0
1891,2022-07-12 00:06:58.198,-0.024521,0.117218,134.12644,0
1892,2022-07-12 00:06:58.298,0.041135,-0.060097,72.934636,0
1893,2022-07-12 00:06:58.398,0.01316,-0.078546,9.024025,0
1894,2022-07-12 00:06:58.498,-0.080266,-0.154284,-71.07521,0
1895,2022-07-12 00:06:58.598,0.009017,0.05322,-125.41617,0
1896,2022-07-12 00:06:58.698,0.011185,0.20222,-170.14851,0
1897,2022-07-12 00:06:58.798,-0.006424,0.02436,-209.12888,0
1898,2022-07-12 00:06:58.898,0.119529,-0.058519,-184.27517,0
1899,2022-07-12 00:06:58.998,-0.046717,-0.180885,-147.97809,0
1900,2022-07-12 00:06:59.098,-0.15354,-0.1446,-93.754541,0
1901,2022-07-12 00:06:59.198,0.108369,0.243682,-31.641368,0
1902,2022-07-12 00:06:59.298,0.031666,0.182726,42.107468,0
1903,2022-07-12 00:06:59.398,-0.027609,-0.094123,109.53726,0
1904,2022-07-12 00:06:59.498,0.097617,-0.069214,149.27341,0
1905,2022-07-12 00:06:59.598,-0.11755,-0.168521,200.27187,0
1906,2022-07-12 00:06:59.698,-0.076542,-0.009825,195.99059,0
1907,2022-07-12 00:06:59.798,0.113875,0.256647,160.11443,0
1908,2022-07-12 00:06:59.898,-0.016982,0.022134,115.35574,0
1909,2022-07-12 00:06:59.998,0.054611,-0.103614,55.022246,0
1910,2022-07-12 00:07:00.098,0.080236,-0.069929,-10.405065,0
1911,2022-07-12 00:07:00.198,-0.101212,-0.115047,-88.467847,0
1912,2022-07-12 00:07:00.298,-0.024986,0.127356,-129.59768,0
1913,2022-07-12 00:07:00.398,0.003453,0.193398,-180.06804,0
1914,2022-07-12 00:07:00.498,0.008233,-0.042625,-201.386,0
1915,2022-07-12 00:07:00.598,0.087172,-0.08344,-166.89839,0
1916,2022-07-12 00:07:00.698,-0.031072,-0.138628,-130.97729,0
1917,2022-07-12 00:07:00.798,-0.013452,-0.005908,-74.126491,0
1918,2022-07-12 00:07:00.898,0.024957,0.215549,-13.126375,0
1919,2022-07-12 00:07:00.998,-0.063292,0.061735,64.576276,0
1920,2022-07-12 00:07:01.098,0.064648,-0.072688,118.42503,0
1921,2022-07-12 00:07:01.198,0.023878,-0.113526,162.66837,0
1922,2022-07-12 00:07:01.298,-0.074884,-0.118623,203.39479,0
1923,2022-07-12 00:07:01.398,0.088773,0.145987,180.77936,0
1924,2022-07-12 00:07:01.498,-0.010818,0.196725,146.34957,0
1925,2022-07-12 00:07:01.598,-0.09339,-0.052888,95.910918,0
1926,2022-07-12 00:07:01.698,0.064375,-0.056419,36.221151,0
1927,2022-07-12 00:07:01.798,-0.052541,-0.125027,-35.797719,0
1928,2022-07-12 00:07:01.898,-0.089201,-0.108496,-103.03606,0
1929,2022-07-12 00:07:01.998,0.1166,0.200755,-145.55528,0
1930,2022-07-12 00:07:02.098,0.033994,0.11279,-194.9332,0
1931,2022-07-12 00:07:02.198,-0.005731,-0.070134,-190.89844,0
1932,2022-07-12 00:07:02.298,0.051796,-0.054795,-157.9137,0
1933,2022-07-12 00:07:02.398,-0.148124,-0.158962,-115.11697,0
1934,2022-07-12 00:07:02.498,-0.108172,0.026812,-54.373509,0
1935,2022-07-12 00:07:02.598,0.07121,0.247292,11.478545,0
1936,2022-07-12 00:07:02.698,0.033857,0.006444,84.869633,0
1937,2022-07-12 00:07:04.844,-0.09291,-0.02104,-109.88201,0
1938,2022-07-12 00:07:04.944,-0.0414,0.0121,-111.97449,0
1939,2022-07-12 00:07:05.044,-0.025177,-0.091646,-98.413122,0
1940,2022-07-12 00:07:05.144,-0.069012,-0.053442,-77.178249,0
1941,2022-07-12 00:07:05.244,0.049721,0.048295,-42.171603,0
1942,2022-07-12 00:07:05.344,0.007839,-0.020733,2.967,0
1943,2022-07-12 00:07:05.444,-0.098666,-0.015148,47.085052,0
1944,2022-07-12 00:07:05.544,-0.00675,0.061737,98.812473,0
1945,2022-07-12 00:07:05.644,-0.065095,0.036101,112.6485,0
1946,2022-07-12 00:07:05.744,-0.066843,-0.031678,113.11842,0
1947,2022-07-12 00:07:05.844,0.023132,-0.076943,105.89899,0
1948,2022-07-12 00:07:05.944,-0.028776,0.00606,84.693084,0
1949,2022-07-12 00:07:06.044,0.026958,0.041971,56.580193,0
1950,2022-07-12 00:07:06.144,0.017103,-0.098378,10.828139,0
1951,2022-07-12 00:07:06.244,-0.104752,-0.052,-30.474666,0
1952,2022-07-12 00:07:06.344,-0.013642,0.055322,-83.658348,0
1953,2022-07-12 00:07:06.444,-0.02034,-0.021982,-111.40765,0
1954,2022-07-12 00:07:06.544,-0.097917,-0.022198,-111.21143,0
1955,2022-07-12 00:07:06.644,0.033747,0.015733,-110.1401,0
1956,2022-07-12 00:07:06.744,0.034701,0.029777,-90.806495,0
1957,2022-07-12 00:07:06.844,0.047541,0.03936,-67.544111,0
1958,2022-07-12 00:07:06.944,0.084564,-0.046028,-24.943593,0
1959,2022-07-12 00:07:07.044,-0.080524,-0.052159,17.84003,0
1960,2022-07-12 00:07:07.144,-0.038335,-0.009505,67.030795,0
1961,2022-07-12 00:07:07.244,0.050402,-0.041237,109.55454,0
1962,2022-07-12 00:07:07.344,-0.010054,-0.011935,112.84019,0
1963,2022-07-12 00:07:07.444,0.080182,-0.018099,113.3845,0
1964,2022-07-12 00:07:07.544,0.020588,-0.059698,98.538649,0
1965,2022-07-12 00:07:07.644,-0.1018,0.027813,76.43176,0
1966,2022-07-12 00:07:07.744,0.017194,0.042561,40.618901,0
1967,2022-07-12 00:07:07.844,-0.024904,-0.010742,-5.048872,0
1968,2022-07-12 00:07:07.944,0.00307,0.043117,-49.094444,0
1969,2022-07-12 00:07:08.044,0.132736,-0.018803,-99.732888,0
1970,2022-07-12 00:07:08.144,0.000686,-0.073651,-112.13328,0
1971,2022-07-12 00:07:08.244,0.021701,0.073363,-112.28134,0
1972,2022-07-12 00:07:08.344,0.055897,0.06722,-104.52999,0
1973,2022-07-12 00:07:08.444,-0.032738,-0.017997,-82.695852,0
1974,2022-07-12 00:07:08.544,0.033849,0.001008,-54.153568,0
1975,2022-07-12 00:07:08.644,0.016751,-0.039693,-7.652045,0
1976,2022-07-12 00:07:08.744,-0.031364,0.022591,33.926372,0
1977,2022-07-12 00:07:08.844,0.018011,0.086419,86.956392,0
1978,2022-07-12 00:07:08.944,0.003445,-0.018996,114.20239,0
1979,2022-07-12 00:07:09.044,0.003967,-0.018326,113.23263,0
1980,2022-07-12 00:07:09.144,0.052151,0.029766,110.76833,0
1981,2022-07-12 00:07:09.244,0.038856,0.038065,90.055715,0
1982,2022-07-12 00:07:09.344,0.041513,0.074566,65.791019,0
1983,2022-07-12 00:07:09.444,0.052355,0.042414,22.506359,0
1984,2022-07-12 00:07:09.544,0.001969,0.047943,-20.353797,0
1985,2022-07-12 00:07:09.644,0.03067,0.060567,-69.221028,0
1986,2022-07-12 00:07:09.744,0.049698,-0.061809,-110.30949,0
1987,2022-07-12 00:07:12.647,-0.059876,0.008991,-113.29056,0
1988,2022-07-12 00:07:12.747,0.020369,-0.054928,-79.390297,0
1989,2022-07-12 00:07:12.847,0.074501,-0.044063,-41.175132,0
1990,2022-07-12 00:07:12.947,-0.098772,-0.061661,14.113905,0
1991,2022-07-12 00:07:13.047,0.015975,0.078007,56.673414,0
1992,2022-07-12 00:07:13.147,0.019404,0.080641,110.32082,0
1993,2022-07-12 00:07:13.247,-0.049624,-0.060412,143.62456,0
1994,2022-07-12 00:07:13.347,0.119188,-0.033107,133.8817,0
1995,2022-07-12 00:07:13.447,-0.005778,-0.053838,122.11086,0
1996,2022-07-12 00:07:13.547,-0.091393,-0.00981,91.869842,0
1997,2022-07-12 00:07:13.647,0.074989,0.135784,57.171352,0
1998,2022-07-12 00:07:13.747,-0.053439,0.006663,5.680681,0
1999,2022-07-12 00:07:13.847,-0.015644,-0.047651,-41.208749,0
2000,2022-07-12 00:07:13.947,0.161774,0.00353,-88.15683,0
2001,2022-07-12 00:07:14.047,-0.050396,-0.0812,-136.17624,0
2002,2022-07-12 00:07:14.147,-0.001191,0.062998,-135.16106,0
2003,2022-07-12 00:07:14.247,0.076227,0.11486,-125.31008,0
2004,2022-07-12 00:07:14.347,-0.121638,-0.091395,-102.38792,0
2005,2022-07-12 00:07:14.447,0.053872,-0.048309,-69.643744,0
2006,2022-07-12 00:07:14.547,0.062773,-0.011661,-25.969508,0
2007,2022-07-12 00:07:14.647,-0.092165,-0.041032,26.334647,0
2008,2022-07-12 00:07:14.747,0.08087,0.119401,68.418511,0
2009,2022-07-12 00:07:14.847,0.003963,0.061727,124.08961,0
2010,2022-07-12 00:07:14.947,-0.046286,-0.050671,139.385,0
2011,2022-07-12 00:07:15.047,0.095562,0.002315,129.04824,0
2012,2022-07-12 00:07:15.147,-0.041904,-0.081631,113.76501,0
2013,2022-07-12 00:07:15.247,-0.009104,0.026441,81.780801,0
2014,2022-07-12 00:07:15.347,0.07617,0.136522,44.686442,0
2015,2022-07-12 00:07:15.447,-0.051599,-0.047197,-9.406329,0
2016,2022-07-12 00:07:15.547,0.038591,-0.028203,-50.878412,0
2017,2022-07-12 00:07:15.647,0.022163,-0.01702,-104.27452,0
2018,2022-07-12 00:07:15.747,-0.081958,-0.05612,-137.7994,0
2019,2022-07-12 00:07:15.847,0.032471,0.107389,-129.50851,0
2020,2022-07-12 00:07:15.947,-0.036193,0.02929,-119.88296,0
2021,2022-07-12 00:07:16.047,-0.064224,-0.106892,-91.802608,0
2022,2022-07-12 00:07:16.147,0.090816,-0.001466,-59.248454,0
2023,2022-07-12 00:07:16.247,-0.005698,-0.011411,-9.104253,0
2024,2022-07-12 00:07:16.347,-0.020003,0.02719,37.159209,0
2025,2022-07-12 00:07:16.447,0.060083,0.125384,84.58675,0
2026,2022-07-12 00:07:16.547,-0.116041,-0.035787,133.77322,0
2027,2022-07-12 00:07:16.647,-0.024215,-0.084617,134.25507,0
2028,2022-07-12 00:07:16.747,0.073809,-0.02717,125.50737,0
2029,2022-07-12 00:07:16.847,-0.087521,-0.049059,103.55212,0
2030,2022-07-12 00:07:16.947,0.050444,0.073068,71.537026,0
2031,2022-07-12 00:07:17.047,0.024445,0.036874,28.0906,0
2032,2022-07-12 00:07:17.147,-0.121138,-0.081926,-23.312691,0
2033,2022-07-12 00:07:17.247,0.029452,0.004359,-65.295823,0
2034,2022-07-12 00:07:17.347,-0.014372,-0.038307,-120.48544,0
2035,2022-07-12 00:07:17.447,-0.079858,-0.005632,-135.75424,0
2036,2022-07-12 00:07:17.547,0.082119,0.120741,-126.73403,0
2037,2022-07-12 00:07:19.348,-0.059785,-0.000866,-83.805213,0
2038,2022-07-12 00:07:19.448,-0.037487,0.05724,-55.891759,0
2039,2022-07-12 00:07:19.548,-0.070548,-0.015341,-10.432721,0
2040,2022-07-12 00:07:19.648,0.083391,-0.006963,28.956894,0
2041,2022-07-12 00:07:19.748,-0.023977,-0.032621,80.379734,0
2042,2022-07-12 00:07:19.848,-0.035069,-0.000798,111.76623,0
2043,2022-07-12 00:07:19.948,0.045097,0.017322,111.59898,0
2044,2022-07-12 00:07:20.048,-0.141949,-0.143599,110.20852,0
2045,2022-07-12 00:07:20.148,-0.05974,-0.071597,91.542851,0
2046,2022-07-12 00:07:20.248,0.089488,0.073078,68.045982,0
2047,2022-07-12 00:07:20.348,-0.047115,-0.033575,25.906089,0
2048,2022-07-12 00:07:20.448,0.026999,-0.035459,-16.074659,0
2049,2022-07-12 00:07:20.548,0.015941,0.02116,-62.55091,0
2050,2022-07-12 00:07:20.648,-0.088418,-0.013491,-106.97914,0
2051,2022-07-12 00:07:20.748,0.067417,-0.002467,-111.6239,0
2052,2022-07-12 00:07:20.848,-0.031141,-0.060856,-111.76981,0
2053,2022-07-12 00:07:20.948,-0.075861,-0.067067,-97.925436,0
2054,2022-07-12 00:07:21.048,0.111195,0.024441,-75.061449,0
2055,2022-07-12 00:07:21.148,0.017837,-0.009074,-39.606218,0
2056,2022-07-12 00:07:21.248,0.006802,-0.001354,5.785824,0
2057,2022-07-12 00:07:21.348,0.054611,-0.011663,46.787625,0
2058,2022-07-12 00:07:21.448,-0.150781,-0.05401,97.972405,0
2059,2022-07-12 00:07:21.548,-0.086181,0.036782,113.68812,0
2060,2022-07-12 00:07:21.648,0.045607,-0.018861,112.48053,0
2061,2022-07-12 00:07:21.748,-0.05186,-0.037582,105.14523,0
2062,2022-07-12 00:07:21.848,0.131983,0.084568,83.39108,0
2063,2022-07-12 00:07:21.948,0.1182,-0.043202,55.225498,0
2064,2022-07-12 00:07:22.048,-0.094628,-0.047301,8.928658,0
2065,2022-07-12 00:07:22.148,0.00318,0.143843,-30.235175,0
2066,2022-07-12 00:07:22.248,-0.04775,0.032501,-81.653724,0
2067,2022-07-12 00:07:22.348,-0.061068,-0.04176,-113.03545,0
2068,2022-07-12 00:07:22.448,0.07566,0.019604,-111.82727,0
2069,2022-07-12 00:07:22.548,0.034073,-0.039762,-109.58649,0
2070,2022-07-12 00:07:22.648,0.027635,0.027813,-89.804898,0
2071,2022-07-12 00:07:22.748,0.041543,0.056218,-65.031536,0
2072,2022-07-12 00:07:22.848,-0.06268,-0.045734,-21.982792,0
2073,2022-07-12 00:07:22.948,-0.023784,-0.013139,19.858124,0
2074,2022-07-12 00:07:23.048,0.025353,0.009715,65.785177,0
2075,2022-07-12 00:07:23.148,-0.003223,0.014507,110.01493,0
2076,2022-07-12 00:07:23.248,0.093677,0.063473,114.17283,0
2077,2022-07-12 00:07:23.348,0.033232,0.014132,112.91791,0
2078,2022-07-12 00:07:23.448,-0.011795,0.04348,98.096502,0
2079,2022-07-12 00:07:23.548,0.063932,0.052131,75.126418,0
2080,2022-07-12 00:07:23.648,-0.04624,-0.076456,39.201026,0
2081,2022-07-12 00:07:23.748,-0.039497,0.03266,-5.121589,0
2082,2022-07-12 00:07:23.848,0.066418,0.077801,-44.918781,0
2083,2022-07-12 00:07:23.948,0.028373,-0.042669,-96.340429,0
2084,2022-07-12 00:07:24.048,0.081166,0.041198,-112.45967,0
2085,2022-07-12 00:07:24.148,0.064715,0.0465,-111.65728,0
2086,2022-07-12 00:07:24.248,-0.10295,-0.022902,-104.60569,0
2087,2022-07-12 00:07:25.971,-0.109079,0.054745,-116.79162,0
2088,2022-07-12 00:07:26.071,-0.001166,0.223171,-37.025933,0
2089,2022-07-12 00:07:26.171,-0.000984,0.149659,45.250183,0
2090,2022-07-12 00:07:26.271,0.015648,-0.173853,126.40847,0
2091,2022-07-12 00:07:26.371,-0.050973,-0.231391,191.02623,0
2092,2022-07-12 00:07:26.471,-0.067344,-0.04035,238.13501,0
2093,2022-07-12 00:07:26.571,0.081248,0.183514,238.63211,0
2094,2022-07-12 00:07:26.671,0.037027,0.210535,201.57912,0
2095,2022-07-12 00:07:26.771,-0.031161,-0.036819,142.84696,0
2096,2022-07-12 00:07:26.871,-0.015244,-0.210331,64.33142,0
2097,2022-07-12 00:07:26.971,-0.16471,-0.141643,-16.983392,0
2098,2022-07-12 00:07:27.071,-0.086202,0.060081,-100.6452,0
2099,2022-07-12 00:07:27.171,0.089876,0.253223,-170.32971,0
2100,2022-07-12 00:07:27.271,0.007826,0.116507,-225.28484,0
2101,2022-07-12 00:07:27.371,0.041852,-0.168891,-243.04762,0
2102,2022-07-12 00:07:27.471,0.022563,-0.181584,-215.03582,0
2103,2022-07-12 00:07:27.571,-0.128175,-0.109468,-164.80996,0
2104,2022-07-12 00:07:27.671,-0.022464,0.081732,-90.898048,0
2105,2022-07-12 00:07:27.771,0.089944,0.273977,-10.461689,0
2106,2022-07-12 00:07:27.871,-0.000519,0.032141,73.421845,0
2107,2022-07-12 00:07:27.971,-0.002358,-0.217222,149.59266,0
2108,2022-07-12 00:07:28.071,-0.020807,-0.15848,210.34398,0
2109,2022-07-12 00:07:28.171,-0.080412,-0.021276,244.69963,0
2110,2022-07-12 00:07:28.271,0.065137,0.203223,229.25666,0
2111,2022-07-12 00:07:28.371,0.114195,0.204064,185.46905,0
2112,2022-07-12 00:07:28.471,0.021473,-0.122082,117.87499,0
2113,2022-07-12 00:07:28.571,-0.020716,-0.216382,37.445907,0
2114,2022-07-12 00:07:28.671,-0.064528,-0.089736,-45.923,0
2115,2022-07-12 00:07:28.771,-0.023645,0.06183,-126.91619,0
2116,2022-07-12 00:07:28.871,0.038514,0.246343,-191.7459,0
2117,2022-07-12 00:07:28.971,0.08697,0.104972,-238.37653,0
2118,2022-07-12 00:07:29.071,0.07523,-0.1787,-238.15349,0
2119,2022-07-12 00:07:29.171,-0.056819,-0.173251,-201.60475,0
2120,2022-07-12 00:07:29.271,-0.054776,-0.029484,-142.79451,0
2121,2022-07-12 00:07:29.371,0.027206,0.187749,-64.169772,0
2122,2022-07-12 00:07:29.471,0.003989,0.246071,17.552974,0
2123,2022-07-12 00:07:29.571,0.029658,-0.039214,101.87913,0
2124,2022-07-12 00:07:29.671,0.047426,-0.240791,172.77898,0
2125,2022-07-12 00:07:29.771,-0.060055,-0.163203,228.5414,0
2126,2022-07-12 00:07:29.871,0.006895,0.056494,246.38155,0
2127,2022-07-12 00:07:29.971,0.140398,0.287567,218.31134,0
2128,2022-07-12 00:07:30.071,0.018351,0.156289,166.75367,0
2129,2022-07-12 00:07:30.171,-0.056331,-0.16569,91.590415,0
2130,2022-07-12 00:07:30.271,-0.059147,-0.186023,9.783269,0
2131,2022-07-12 00:07:30.371,-0.111009,-0.086864,-75.695047,0
2132,2022-07-12 00:07:30.471,0.026093,0.127054,-152.146,0
2133,2022-07-12 00:07:30.571,0.173754,0.264577,-212.79087,0
2134,2022-07-12 00:07:30.671,0.103625,-0.035717,-246.57169,0
2135,2022-07-12 00:07:30.771,-0.004345,-0.238021,-230.47676,0
2136,2022-07-12 00:07:30.871,-0.071931,-0.129053,-186.23533,0
2137,2022-07-12 00:07:32.847,-0.09007,-0.059352,-87.881218,0
2138,2022-07-12 00:07:32.947,-0.028739,0.141714,-139.64404,0
2139,2022-07-12 00:07:33.047,0.020103,0.135084,-162.94922,0
2140,2022-07-12 00:07:33.147,-0.047915,-0.057149,-145.05901,0
2141,2022-07-12 00:07:33.247,0.075688,-0.085907,-122.75733,0
2142,2022-07-12 00:07:33.347,-0.016557,-0.102188,-81.764589,0
2143,2022-07-12 00:07:33.447,-0.140944,0.001502,-37.292246,0
2144,2022-07-12 00:07:33.547,0.056603,0.21408,21.896365,0
2145,2022-07-12 00:07:33.647,-0.0269,0.064592,72.931656,0
2146,2022-07-12 00:07:33.747,-0.033996,-0.144104,122.30994,0
2147,2022-07-12 00:07:33.847,0.127482,-0.126018,162.19224,0
2148,2022-07-12 00:07:33.947,-0.111448,-0.084897,152.92825,0
2149,2022-07-12 00:07:34.047,-0.069543,0.096029,133.48557,0
2150,2022-07-12 00:07:34.147,0.084464,0.187854,97.970974,0
2151,2022-07-12 00:07:34.247,-0.082838,-0.007036,55.018908,0
2152,2022-07-12 00:07:34.347,0.054196,-0.109045,0.898957,0
2153,2022-07-12 00:07:34.447,0.029208,-0.106105,-56.146748,0
2154,2022-07-12 00:07:34.547,-0.174924,-0.036611,-101.84695,0
2155,2022-07-12 00:07:34.647,0.062416,0.152137,-152.09939,0
2156,2022-07-12 00:07:34.747,0.082489,0.111447,-156.73925,0
2157,2022-07-12 00:07:34.847,-0.014434,-0.087962,-138.47627,0
2158,2022-07-12 00:07:34.947,0.096612,-0.140221,-110.788,0
2159,2022-07-12 00:07:35.047,-0.101048,-0.082138,-68.253287,0
2160,2022-07-12 00:07:35.147,-0.11893,0.088581,-21.33322,0
2161,2022-07-12 00:07:35.247,0.068581,0.173367,38.554792,0
2162,2022-07-12 00:07:35.347,-0.026911,0.007292,83.692918,0
2163,2022-07-12 00:07:35.447,0.092605,-0.11966,136.20986,0
2164,2022-07-12 00:07:35.547,0.11396,-0.112042,160.50007,0
2165,2022-07-12 00:07:35.647,-0.102433,-0.025042,144.75896,0
2166,2022-07-12 00:07:35.747,0.012042,0.139319,123.71303,0
2167,2022-07-12 00:07:35.847,-0.012447,0.110663,84.272991,0
2168,2022-07-12 00:07:35.947,-0.066443,-0.046375,41.978126,0
2169,2022-07-12 00:07:36.047,0.140583,-0.076064,-16.82997,0
2170,2022-07-12 00:07:36.147,-0.012084,-0.096307,-66.083558,0
2171,2022-07-12 00:07:36.247,-0.092783,-0.004834,-114.46275,0
2172,2022-07-12 00:07:36.347,0.105468,0.170313,-156.26254,0
2173,2022-07-12 00:07:36.447,-0.017692,0.07213,-147.52604,0
2174,2022-07-12 00:07:36.547,0.007716,-0.110294,-130.41617,0
2175,2022-07-12 00:07:36.647,0.111383,-0.111441,-97.421062,0
2176,2022-07-12 00:07:36.747,-0.123153,-0.054527,-56.958086,0
2177,2022-07-12 00:07:36.847,-0.026968,0.100161,-5.143047,0
2178,2022-07-12 00:07:36.947,0.122725,0.188308,50.719029,0
2179,2022-07-12 00:07:37.047,-0.061448,-0.029618,93.927633,0
2180,2022-07-12 00:07:37.147,0.085145,-0.163757,146.32716,0
2181,2022-07-12 00:07:37.247,0.075677,-0.075542,153.3524,0
2182,2022-07-12 00:07:37.347,-0.143226,0.037719,136.52207,0
2183,2022-07-12 00:07:37.447,0.050983,0.161038,111.93754,0
2184,2022-07-12 00:07:37.547,-0.03772,0.0801,72.358378,0
2185,2022-07-12 00:07:37.647,-0.05626,-0.08241,28.279546,0
2186,2022-07-12 00:07:37.747,0.161723,-0.096784,-31.296853,0
2187,2022-07-12 00:07:39.560,0.029995,-0.017424,109.83278,0
2188,2022-07-12 00:07:39.660,-0.061036,0.028125,94.902646,0
2189,2022-07-12 00:07:39.760,-0.089794,-0.003948,74.457177,0
2190,2022-07-12 00:07:39.860,0.016348,-0.004141,37.214403,0
2191,2022-07-12 00:07:39.960,-0.08129,-0.02125,-2.210021,0
2192,2022-07-12 00:07:40.060,-0.037921,-0.060952,-50.342089,0
2193,2022-07-12 00:07:40.160,0.081448,0.006929,-96.84087,0
2194,2022-07-12 00:07:40.260,-0.041327,0.036606,-105.03842,0
